Date,Open,High,Low,Close,Adj Close,Volume
2006-06-22,137.60000610351562,138.1999969482422,136.44000244140625,137.9199981689453,109.56841278076172,11950
2006-06-23,144.39999389648438,146.0,144.39999389648438,145.55999755859375,115.63790893554688,725
2006-06-26,145.55999755859375,145.55999755859375,145.55999755859375,145.55999755859375,115.63790893554688,0
2006-06-27,149.0,149.0,147.52000427246094,147.8800048828125,117.48100280761719,3225
2006-06-28,148.16000366210938,149.83999633789062,148.16000366210938,149.83999633789062,119.0381088256836,8975
2006-06-29,151.47999572753906,153.9600067138672,151.47999572753906,153.9600067138672,122.31118774414062,4825
2006-06-30,155.16000366210938,156.27999877929688,153.72000122070312,155.9600067138672,123.90010070800781,13400
2006-07-03,157.0,158.24000549316406,156.67999267578125,157.9199981689453,125.4571304321289,1925
2006-07-05,157.8000030517578,157.8000030517578,154.8800048828125,157.0,124.72624206542969,3850
2006-07-06,156.72000122070312,157.52000427246094,155.55999755859375,155.60000610351562,123.61402130126953,6850
2006-07-07,158.0,158.0,153.8000030517578,154.0800018310547,122.40653228759766,4350
2006-07-10,153.52000427246094,154.83999633789062,153.0800018310547,153.83999633789062,122.2158432006836,18075
2006-07-11,154.36000061035156,155.75999450683594,153.8800048828125,155.75999450683594,123.74118041992188,32275
2006-07-12,154.9199981689453,155.8000030517578,154.0399932861328,154.72000122070312,122.91493225097656,25700
2006-07-13,152.36000061035156,152.8800048828125,152.16000366210938,152.36000061035156,121.04006958007812,550
2006-07-14,153.0399932861328,153.16000366210938,150.27999877929688,152.1999969482422,120.91302490234375,13550
2006-07-17,152.52000427246094,152.52000427246094,148.1999969482422,148.1999969482422,117.73526763916016,4975
2006-07-18,150.83999633789062,150.83999633789062,147.52000427246094,149.72000122070312,118.9427490234375,7000
2006-07-19,150.16000366210938,150.9600067138672,149.27999877929688,150.0,119.16520690917969,3075
2006-07-20,150.60000610351562,150.9600067138672,149.0800018310547,149.0800018310547,118.43428802490234,8625
2006-07-21,146.8800048828125,146.8800048828125,145.24000549316406,145.47999572753906,115.57437896728516,2675
2006-07-24,150.52000427246094,151.0800018310547,149.75999450683594,151.0800018310547,120.02322387695312,7600
2006-07-25,152.75999450683594,152.8000030517578,152.60000610351562,152.60000610351562,121.23074340820312,1650
2006-07-26,154.0800018310547,159.39999389648438,154.0,158.55999755859375,125.9655990600586,2325
2006-07-27,159.0,159.27999877929688,155.1999969482422,155.1999969482422,123.29624938964844,2100
2006-07-28,156.55999755859375,157.0,156.39999389648438,157.0,124.72624206542969,2750
2006-07-31,159.8000030517578,159.8000030517578,158.75999450683594,159.39999389648438,126.63290405273438,1450
2006-08-01,161.0,161.72000122070312,159.32000732421875,161.72000122070312,128.47605895996094,1900
2006-08-02,163.0,164.36000061035156,160.8800048828125,160.8800048828125,127.80867767333984,3000
2006-08-03,160.0,161.36000061035156,159.1999969482422,160.24000549316406,127.3001708984375,2025
2006-08-04,160.60000610351562,160.60000610351562,158.67999267578125,158.9600067138672,126.28335571289062,3400
2006-08-07,160.16000366210938,161.44000244140625,159.47999572753906,160.72000122070312,127.68151092529297,1875
2006-08-08,160.8000030517578,162.60000610351562,160.8000030517578,160.9600067138672,127.8722152709961,1525
2006-08-09,162.52000427246094,164.47999572753906,161.9600067138672,162.47999572753906,129.07977294921875,2325
2006-08-10,161.1999969482422,161.72000122070312,159.47999572753906,160.67999267578125,127.64969635009766,2275
2006-08-11,160.72000122070312,161.0399932861328,159.1999969482422,159.67999267578125,126.85530090332031,1925
2006-08-14,159.0399932861328,159.0399932861328,154.8000030517578,155.47999572753906,123.51868438720703,1525
2006-08-15,156.32000732421875,156.9600067138672,155.72000122070312,156.67999267578125,124.47210693359375,2150
2006-08-16,157.47999572753906,158.72000122070312,155.8000030517578,155.8000030517578,123.7729721069336,2825
2006-08-17,154.1199951171875,154.67999267578125,153.36000061035156,153.9199981689453,122.27938842773438,2475
2006-08-18,155.47999572753906,155.60000610351562,153.55999755859375,155.60000610351562,123.61402130126953,2475
2006-08-21,156.60000610351562,156.75999450683594,156.39999389648438,156.75999450683594,124.53559875488281,700
2006-08-22,157.55999755859375,158.16000366210938,157.16000366210938,157.72000122070312,125.29824829101562,1025
2006-08-23,158.16000366210938,158.16000366210938,155.0800018310547,155.0800018310547,123.20095825195312,1400
