Date,Open,High,Low,Close,Adj Close,Volume
2002-04-05,10246.0,10340.0,10222.0,10290.0,10290.0,4234
2002-04-08,10277.0,10280.0,10105.0,10268.0,10268.0,4407
2002-04-09,10290.0,10311.0,10205.0,10222.0,10222.0,6189
2002-04-10,10229.0,10399.0,10215.0,10383.0,10383.0,6372
2002-04-11,10378.0,10378.0,10158.0,10170.0,10170.0,5387
2002-04-12,10210.0,10240.0,10140.0,10194.0,10194.0,6740
2002-04-15,10196.0,10230.0,10068.0,10093.0,10093.0,4122
2002-04-16,10141.0,10344.0,10132.0,10304.0,10304.0,5340
2002-04-17,10309.0,10338.0,10185.0,10228.0,10228.0,4857
2002-04-18,10238.0,10272.0,10040.0,10175.0,10175.0,4241
2002-04-19,10140.0,10274.0,10140.0,10252.0,10252.0,3306
2002-04-22,10247.0,10263.0,10111.0,10135.0,10135.0,7043
2002-04-23,10148.0,10177.0,10065.0,10095.0,10095.0,6065
2002-04-24,10115.0,10161.0,10015.0,10020.0,10020.0,8117
2002-04-25,10015.0,10045.0,9919.0,10042.0,10042.0,4615
2002-04-26,10036.0,10077.0,9860.0,9865.0,9865.0,5401
2002-04-29,9907.0,9933.0,9806.0,9818.0,9818.0,6327
2002-04-30,9836.0,10003.0,9817.0,9930.0,9930.0,6247
2002-05-01,9963.0,10081.0,9820.0,10070.0,10070.0,4509
2002-05-02,10076.0,10114.0,10029.0,10090.0,10090.0,5546
2002-05-03,10074.0,10108.0,9920.0,9986.0,9986.0,5290
2002-05-06,10004.0,10018.0,9781.0,9790.0,9790.0,6603
2002-05-07,9800.0,9920.0,9790.0,9800.0,9800.0,8012
2002-05-08,9875.0,10148.0,9871.0,10115.0,10115.0,6699
2002-05-09,10127.0,10134.0,10008.0,10033.0,10033.0,5086
2002-05-10,9933.0,9933.0,9933.0,9930.0,9930.0,5584
2002-05-13,9938.0,10111.0,9915.0,10105.0,10105.0,5805
2002-05-14,10110.0,10297.0,10089.0,10291.0,10291.0,7445
2002-05-15,10291.0,10349.0,10220.0,10265.0,10265.0,6459
2002-05-16,10267.0,10319.0,10228.0,10293.0,10293.0,3860
2002-05-17,10333.0,10364.0,10256.0,10337.0,10337.0,5071
2002-05-20,10335.0,10335.0,10210.0,10240.0,10240.0,5373
2002-05-21,10232.0,10285.0,10087.0,10123.0,10123.0,6804
2002-05-22,10135.0,10159.0,10062.0,10152.0,10152.0,5867
2002-05-23,10127.0,10228.0,10086.0,10220.0,10220.0,4769
2002-05-24,10221.0,10245.0,10085.0,10093.0,10093.0,7196
2002-05-28,10125.0,10143.0,9965.0,10003.0,10003.0,6608
2002-05-29,9995.0,9998.0,9915.0,9925.0,9925.0,8621
2002-05-30,9940.0,9967.0,9801.0,9921.0,9921.0,5173
2002-05-31,9935.0,10047.0,9889.0,9905.0,9905.0,7626
2002-06-03,9899.0,9990.0,9678.0,9683.0,9683.0,10168
2002-06-04,9700.0,9750.0,9593.0,9700.0,9700.0,6210
2002-06-05,9735.0,9812.0,9688.0,9805.0,9805.0,6595
2002-06-06,9800.0,9821.0,9510.0,9630.0,9630.0,6285
2002-06-07,9546.0,9641.0,9468.0,9590.0,9590.0,7694
2002-06-10,9614.0,9718.0,9560.0,9654.0,9654.0,7581
