Date,Open,High,Low,Close,Adj Close,Volume
2017-11-10,24.979999542236328,25.010000228881836,24.979999542236328,25.010000228881836,22.829395294189453,1000
2017-11-13,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,22.811140060424805,300
2017-11-14,25.040000915527344,25.040000915527344,25.040000915527344,25.040000915527344,22.856781005859375,100
2017-11-15,25.06999969482422,25.06999969482422,25.05900001525879,25.05900001525879,22.874122619628906,400
2017-11-16,25.05900001525879,25.05900001525879,25.05900001525879,25.05900001525879,22.874122619628906,0
2017-11-17,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.158008575439453,200
2017-11-20,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.158008575439453,0
2017-11-21,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.158008575439453,100
2017-11-22,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.158008575439453,0
2017-11-24,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.158008575439453,0
2017-11-27,25.649999618530273,25.649999618530273,25.649999618530273,25.649999618530273,23.413593292236328,200
2017-11-28,25.649999618530273,25.649999618530273,25.649999618530273,25.649999618530273,23.413593292236328,0
2017-11-29,26.209999084472656,26.209999084472656,26.209999084472656,26.209999084472656,23.92477035522461,100
2017-11-30,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,24.006919860839844,1700
2017-12-01,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,24.006919860839844,0
2017-12-04,26.530000686645508,26.530000686645508,26.530000686645508,26.530000686645508,24.21687126159668,100
2017-12-05,26.530000686645508,26.530000686645508,26.530000686645508,26.530000686645508,24.21687126159668,0
2017-12-06,26.530000686645508,26.530000686645508,26.530000686645508,26.530000686645508,24.21687126159668,0
2017-12-07,26.530000686645508,26.530000686645508,26.530000686645508,26.530000686645508,24.21687126159668,100
2017-12-08,26.1299991607666,26.1299991607666,26.1299991607666,26.1299991607666,23.851747512817383,200
2017-12-11,25.920000076293945,25.920000076293945,25.920000076293945,25.920000076293945,23.660057067871094,100
2017-12-12,25.920000076293945,25.920000076293945,25.920000076293945,25.920000076293945,23.660057067871094,0
2017-12-13,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,23.614416122436523,300
2017-12-14,25.7450008392334,25.7450008392334,25.7450008392334,25.7450008392334,23.500316619873047,100
2017-12-15,25.969999313354492,25.969999313354492,25.969999313354492,25.969999313354492,23.70569610595703,200
2017-12-18,25.969999313354492,25.969999313354492,25.969999313354492,25.969999313354492,23.70569610595703,0
2017-12-19,26.110000610351562,26.110000610351562,26.094999313354492,26.094999313354492,23.819791793823242,2000
2017-12-20,26.094999313354492,26.094999313354492,26.094999313354492,26.094999313354492,23.819791793823242,0
2017-12-21,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562,23.8334903717041,500
2017-12-22,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562,23.8334903717041,100
2017-12-26,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562,23.8334903717041,100
2017-12-27,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562,23.8334903717041,100
2017-12-28,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562,23.8334903717041,0
2017-12-29,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,200
2018-01-02,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,100
2018-01-03,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,100
2018-01-04,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,0
2018-01-05,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,0
2018-01-08,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,23.59615707397461,100
2018-01-09,26.020000457763672,26.020000457763672,26.01099967956543,26.01099967956543,23.74312400817871,400
2018-01-10,26.01099967956543,26.01099967956543,26.01099967956543,26.01099967956543,23.74312400817871,100
2018-01-11,26.01099967956543,26.01099967956543,26.01099967956543,26.01099967956543,23.74312400817871,0
2018-01-12,26.01099967956543,26.01099967956543,26.01099967956543,26.01099967956543,23.74312400817871,0
2018-01-16,26.15999984741211,26.15999984741211,26.15999984741211,26.15999984741211,23.87912940979004,300
2018-01-17,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,24.034303665161133,1000
2018-01-18,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789,24.043428421020508,200
2018-01-19,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789,24.043428421020508,0
2018-01-22,26.674999237060547,26.674999237060547,26.60700035095215,26.625,24.3035831451416,1200
2018-01-23,26.625,26.625,26.625,26.625,24.3035831451416,0
2018-01-24,26.625,26.625,26.625,26.625,24.3035831451416,0
2018-01-25,26.625,26.625,26.625,26.625,24.3035831451416,100
2018-01-26,26.739999771118164,26.75,26.725000381469727,26.75,24.417688369750977,1000
2018-01-29,26.75,26.75,26.75,26.75,24.417688369750977,0
2018-01-30,26.360000610351562,26.360000610351562,26.360000610351562,26.360000610351562,24.061695098876953,300
2018-01-31,26.360000610351562,26.360000610351562,26.360000610351562,26.360000610351562,24.061695098876953,0
2018-02-01,26.239999771118164,26.239999771118164,26.216999053955078,26.216999053955078,23.9311580657959,1000
2018-02-02,26.216999053955078,26.216999053955078,26.216999053955078,26.216999053955078,23.9311580657959,0
2018-02-05,25.489999771118164,25.489999771118164,25.292999267578125,25.292999267578125,23.087718963623047,1100
2018-02-06,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,22.610322952270508,600
2018-02-07,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,22.610322952270508,0
2018-02-08,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,22.610322952270508,100
2018-02-09,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,22.5555477142334,100
2018-02-12,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,22.5555477142334,0
2018-02-13,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,22.5555477142334,0
2018-02-14,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,22.5555477142334,0
2018-02-15,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,22.5555477142334,100
